translation,label,channel,sample_rate,duration
ይህ ችግር ካንተ ና ካን ተጋ ባሉት ሰዎች ከ መጥን በላይ እንደ ተባባሰ ንጹህ ህሊና ያለው ሰው የሚ ረዳው ነው,tr_9572_tr094014,1,8000,6.144
ኢትዮጵያ ኤርትራ ን ድሮም ተሸክማ ታለች,tr_2995_tr30096,1,8000,3.712
ለኔ ሞት ሞት ነው,tr_655_tr07055,1,8000,2.56
ኢትዮጵያ ለ ኤርትራ ተመሳሳይ መረጃ መስጠቷ ንና ኤርትራ በ መረጃው ላይ ተቃውሞ እንዳላ ነሳች ገልጸዋል,tr_1947_tr20048,1,8000,9.856
ማስተባበያ ም እንፈልጋለን ከሚ ል ውንጀላ አኳያ የተነሳ እንደሆነ ለማወቅ ተችሏል,tr_7242_tr73043,1,8000,5.76
በ ሜዳሊያ ው ዙሪያ ተቃውሞ መነሳቱ ተያይዞ እንደ ተሰማ ተመልክ ቷል,tr_2748_tr28049,1,8000,4.608
ለ ልማት ኮሚሽኑ ቅርበት ያ ላቸው ወገኖች እንደሚ ሉት ቦርዱ እንዲ ፈርስ የ ተደረገው ና ኮሚሽነሩ ም እንዲ ነሱ የ ተደረገው ለ በለጠ ምዝበራ እንዲ ያመች ተብሎ ነው,tr_6415_tr65016,1,8000,8.832
በ አጠቃላይ ምሩጽ በ ኑሮው ደስተኛ እንዳል ነበር የሚናገሩ ብዙዎች ናቸው,tr_6814_tr69015,1,8000,6.528
ኮሎኔሉ እነሱ እየ ሸሹ እኛ እያ ሳደድ ናቸው ነው ይላሉ,tr_2346_tr24047,1,8000,8.576
ቤኒ አሚ ሮች ገዥ ዎቹ ና ንድስና ዎቹን የሚያ ጥላሉ አቸው ትግረ ይናገራሉ,tr_4555_tr46056,1,8000,6.912
ትኩረት ሊ ሰጠው እንደሚ ገባ እየ ገለጽ ን አስፈላጊው ን መልእክት በ ቀጥታ የ ሚመለከታቸው ን ሁሉ በ ማወያየት ተጨማሪ መልእክት ለ ማስተላለፍ እንደምን ችል ተስፋ እና ረጋለን,tr_5781_tr58082,1,8000,9.984
የ ኖርዌይ አስተማሪ ዎች ማህበር ና ጋዜጣው እንዳሉት አቶ ውብሸት ብዙ ንጹህ ኢትዮጵያዊያ ን ን እስር ቤት ከተ ዋቸዋል,tr_2618_tr27019,1,8000,9.984
በ ኢትዮጵያ ፌዴራል ስፖርት ምክር ቤት የ ጸደቀ ውሳኔ ነው,tr_4086_tr41087,1,8000,4.864
የምድር ባቡር ሰራተኞቹ ን እንደሚ ያባርር ተገለጠ,tr_8754_tr87035,1,8000,5.248
የ ኢጣሊያ ባንኮች ከ ኢትዮጵያ ባንኮች በኩል የሚ ሰጠው ን የ ክፍያ ማረጋገጫ ገ ሸሽ በማድረግ የ ቅድሚያ ክፍያ ገንዘብ እንዲያስ ይዙ በ መጠየቅ ላይ ናቸው,tr_1373_tr14074,1,8000,10.496
ከ ሞት የተ ረፍ ን አራት ወንድማማቾች ታፍ ነናል እስከ ሚቀጥለው ቀጠሮ ላንደር ስ እንችላ ለ ን ልን ሞት እንችላ ለ ን,tr_790_tr08090,1,8000,6.656
ኢትዮጵያ ክርስትና ን የ ተቀበለችው በዛ ጔ ስርወ መንግስት ነው,tr_9904_tr096106,1,8000,4.608
በ አሰብ ና በ ምጽዋ የ ተወረሱ የ ትራንዚት እቃዎች ን የሚያስ መልስ ኮሚቴ ተቋቋመ,tr_3243_tr33044,1,8000,7.296
ስ ትመለ ሺ በሩን አንኳ ኲ,tr_10790_tr02113,1,8000,2.816
በተለይ በረኛው በ ሶስት ደቂቃ ውስጥ ሶስት ያለቀ ላቸው ኳሶች ን አድ ኗል,tr_8414_tr84055,1,8000,6.016
በ ኢትዮጵያዊ ይሁዲ ዎችና በ ሩሲያዊ ይሁዲ ዎች መካከል ክፍተት እየተፈጠረ ነው,tr_1820_tr19021,1,8000,5.632
አቡነ ጳውሎስ ስለ ሟች በ ማሞካሸት የ ነገሩት ስህተት ማንነቱ ን ባለ ማወቃቸው አል ያ ም ምስጢራዊ ግላዊ የሆነ ጥቅም ወይም ፍቅር እንዳለ የሚ ያመለክት እንደሆነ ም ተጠቁ ሟል,tr_3561_tr36062,1,8000,14.208
ኤርትራውያን ኤርትራ ን እናድ ን ዘመቻ ጀመሩ,tr_5372_tr54073,1,8000,2.816
ድምጼ ቢ ያምር ኖሮ እ ዘፍን ላችሁ ነበር,tr_9297_tr091099,1,8000,3.968
የ ሽልማቱ ፕሮግራም ዛሬ በ ሂልተን ሆቴል የተለያዩ ነጋዴዎች ና ኢንቨስተሮች በ ተገኙ በት ይ ከናወ ናል,tr_1421_tr15022,1,8000,6.528
ሻእቢያ በርካታ ኢትዮጵያውያ ን ን ከ ሀገሩ አስ ወጥ ቷል,tr_4495_tr45096,1,8000,4.096
ኦዲት ከ ተደረጉት በ ብዙ መስሪያ ቤቶች እርም ት ሳይደረግ ተገኝ ቷል,tr_4894_tr49095,1,8000,6.272
ወደ አሜሪካ ከ ሄዱት ሶስት ልጆች ውስጥ ተመላ ሿ አንድ ብቻ ነች,tr_8930_tr88091,1,8000,5.632
ይሁን እንጂ ከ ከተማዋ እቅድ ውጪ ባሉ ባት ኢኮኖሚያዊ ማህበራዊ ና ፖለቲካዊ ችግሮች ሳቢያ እድገቷ ወደ ኋላ ቀር ቷል,tr_7701_tr78002,1,8000,7.04
የ ጠቅለይ ሚንስትር መለስ ዜናዊ እናት ትናንት አረፉ,tr_4146_tr42047,1,8000,3.712
የ ህጻናት ፕሮጀክት በ አግባቡ ከ ተሰራበት ለ ኢትዮጵያ እግር ኳስ እድገት መፍትሄ እንደሚሆን ሰባ ታችን ም እና ም ን በታለን,tr_7985_tr80086,1,8000,8.192
ከ ኢትዮጵያ በ አንድነት የተ ዘረዘሩ አገሮች ሩዋንዳ ዲሞክራቲክ ሪፐብሊክ ኮንጐ ሴራሊዮን ናይጄሪያ የሚጠቀሱ ናቸው,tr_6006_tr61007,1,8000,7.04
ያን ን ሀሳብ ጠቅላይ አዛዡ የሚ ቀበለው ከሆነ እርምጃው ን ለ ማጽደቅ ከ ውሳኔ ሀሳብ ጋር ለ እርሰ ብሄሩ ያቀር ባል,tr_1965_tr20066,1,8000,9.6
በ ፋን ፌር ና በ ጥሩንባ ስላል ወጡ የ ኤርትራውያኑ ከ አዲስ አበባ መባረር የ አለም ን የ ኢንፎርሜሽ ን ገበያ አላ ሟሟቀ ውም,tr_7651_tr77052,1,8000,6.912
ፕሬዝዳንቱ ህመማቸው በ መጽናቱ ወደ ሳኡዲ በረሩ,tr_9620_tr094062,1,8000,3.584
አርቤ ትሩ ቱኒዝያ ና ኮንጐ ያደረጉት ን ጨዋታ እንዲመራ ይመ ደባል,tr_5033_tr51034,1,8000,4.48
አብዮታችን ወዴት ና እንዴት እ የተጓዘ እንደሚ ገኝ የነ ጠረ ስእል መያዝ የ ድርጅታችን መታደስ አንደኛው ና ቁልፉ እርምጃ ነው,tr_973_tr10074,1,8000,8.32
ክርክሩ መራጩ ምርጫው ን እንዲ ወስን ለማስቻል ነው ብዬ ነው,tr_7173_tr72074,1,8000,4.48
የ ሰርጉ ወጥ ኩ ችም ተደርጐ ነው የ ተሰራው,tr_9787_tr095109,1,8000,4.352
የ ነጻ ፕሬስ ጋዜጠኞች ዛሬ ም እየ ታሰሩ ነው,tr_8786_tr87067,1,8000,5.12
ገበሬዎች ለ እህል መግዣ ንብረቶ ቻቸውን እየ ሸጡ ነው,tr_9198_tr90119,1,8000,5.248
የ ፍጻሜው ጨዋታ እንኳ ን በ ሬዲዮ መስማት የ ቻልኩት ሁለት ለ ዜሮ እያሉ ነው,tr_1032_tr11033,1,8000,6.784
የ ኒዘርላንድ ና የ ካናዳ ወታደሮች ግዳጃ ቸውን ፈጸሙ የ ህንድ ወታደሮች ስራቸው ን ጀመሩ,tr_1998_tr20099,1,8000,7.296
የኤርትራ መንግስት እያደረገ ያለው ነገር እንዳስ ገረማቸው በጣም አስደንጋጭ ና ያልጠበቁ ት ዱብ እዳ እንደሆነ አስረዱ,tr_3172_tr32073,1,8000,7.808
ኢትዮጵያ ክርስትና ን የ ተቀበለችው በዛ ጔ ስርወ መንግስት ነው,tr_10753_tr05121,1,8000,3.968
ይህም ሁኔታ ውድድሩ ን ለ መሩት ዳኞች ስህተት መሆኑ እንደ ተነገራቸው ለማወቅ ተችሏል,tr_7978_tr80079,1,8000,6.272
ይህም የ ውድድሩ ቤ ስት ዲፌን ስ ያደርገዋል,tr_6528_tr66029,1,8000,3.072
ሂር ጶ የሚለው የ ኦሮምኛ ስ ም ሲ ቆላ መጥ ሂርጱዬ ነው የሚ ሆነው,tr_10572_tr30133,1,8000,6.272
የ ናይል ተፋሰስ ሀገሮች ስብሰባ ለ አስር የ ልማት ፕሮጀክቶች ተፈጻሚ ነት ቅድሚያ ሰጠ,tr_4468_tr45069,1,8000,7.168
ግን የተናቁ ጨዋታዎች ውጤት ይ ለ ዋ ው ጣሉ,tr_6539_tr66040,1,8000,3.328
በ አሜሪካው ጥቃት ኢትዮጵያውያ ንም ተጐድ ተዋል,tr_9453_tr093015,1,8000,4.608
መዋጮው ቀጣይነት ያለው ሲሆን በ ተሞላው ቅጽ መሰረት ኢትዮጵያዊያ ኖች በ የ ወሩ የሚችሉት ን እንደሚ ያዋጡ ታውቋል,tr_10214_tr099056,1,8000,8.064
ግራ ና ቀኝም እየ ተላተሙ ናቸው,tr_8071_tr81072,1,8000,2.944
በ ተጨማሪ ም ለ ኢትዮጵያ ሻምፒዮና አል ፏል,tr_3730_tr38031,1,8000,3.456
ተጫዋቾች ም እንዲ ሁ በ ኮሚቴዎች ላይ ያማር ራሉ,tr_9480_tr093042,1,8000,4.224
ሻእቢያ ዜጐቹ ን ከ ኬንያ እያፈሰ ነው,tr_6942_tr70043,1,8000,3.072
በሀ ስት ስ ም አጥፍተ ዋል የሚሉ ክሶች ን በ ማቅረብ ነው,tr_4279_tr43080,1,8000,5.504
እስከዛሬ ድረስ በ ተደረጉት የ ታዳጊ ው ና ወጣት ቡድኖች ኢንተርናሽናል ግጥሚያ ዎች የ ኢትዮፕያ ቡድን ትክክለኛ እድሜ ያ ላቸው ተጨዋቾች ን መርጦ አልተወ ዳደረ ም ብለዋል,tr_1237_tr13038,1,8000,11.52
በ ኤቶይል ሳህል በኩል አስር ቁጥሩ ዳንኤል ጆ ና አስራ አንድ ቁጥሩ ኬይ ታ አብዱል ቃድር የ ጊዮርጊስ ተከላካዮች ን በ ማስጨነቅ ችሎታቸው ን በሚገባ አስ መስክ ረዋል,tr_3660_tr37061,1,8000,14.72
አንዳንዶቹ በ ኤርትራ ላይ ም ንም ሽንፈት እንዳልደረሰ ና ከቶ ውንም ወታደራዊ ገዥ መሬት ይዘው የበለጠ መሽገው ና ተ ጠናክረው እንደሚ ጊ ኙ ለ ማሳመን ይሞ ክራሉ,tr_5954_tr60055,1,8000,8.32
አቶ አበራ አጉማ ን የ ወሰዱት ደግሞ የግል ኮምፒው ተሮ ቻቸውን ጭምር እንደ ወሰዱ ባቸው ያመለክ ታሉ,tr_7490_tr75091,1,8000,7.808
ይሁን እንጂ የ አለም አቀፉ ን ተቃውሞ ተከትሎ ጥቂት እስረኞች እንደ ተለቀቁ ና ከ ሀገሪቱ እንደ ተባረሩ ተ ገልጿ ል,tr_7891_tr79092,1,8000,8.448
በ አንድ ወቅት ፕሬዚዳንት ኢሳያስ ሲናገሩ ኢትዮጵያ የ ጋራ ችን ኤርትራ ግን የግላ ችን ነች በ ማለት ለ ህዝባቸው አብስ ረዋል,tr_4704_tr48005,1,8000,7.808
ስለዚህ በ አር እስቴ እንደ ገለጽኩ ት ሰሚ ጆሮ ያለው ይስማ አስተዋይ አእምሮ ያለው ም ያስተውል እ ላለሁ,tr_873_tr09073,1,8000,6.784
ለ ችግሮቻችን ከ መሰረቱ መወገድ ግዙፍ ተራሮች ን የሚያ ካክ ሉ ችግሮች ን ተሸክመ ናል,tr_4654_tr47055,1,8000,8.32
ሌላው የ ተሰራው ስራ ስልጣን ብቻ የ ተሸክመ ው መስራት ያልቻሉት አባ ገሪማ ን ስልጣኑ ን መቀማት ና ሸክሙ ንም ማራገፍ እንደ ነበረ ምንጮቹ በ ማከል አስረድ ተዋል,tr_3307_tr34008,1,8000,14.208
ሊብሮ እንዳ ባባ ልህ ተጨዋች ማምጣት ያለበት ቴክኒክ ኮሚቴው ወይም አሰልጣኙ ነው,tr_7187_tr72088,1,8000,6.144
ሁለቱ ባለስልጣናት ስብሰባው ላይ ድምጻቸው ን ከፍ አድርገው እስከ መጯጯህ ደርሰው እንደ ነበረ የ ውስጥ አዋቂ ምንጮች ገልጸዋል,tr_8116_tr81117,1,8000,6.784
ለ ልኡል አልቤር ክለብ ኤሪክ ካን ቶ ና ተሰልፎ ተጫው ቷል,tr_987_tr10088,1,8000,4.992
ለ ትንኮሳ ዎቹ ምላሽ መስጠት ጀመር ን,tr_1309_tr14010,1,8000,4.352
ዲስትሪክቱ አስራ ሀንድ ቅርንጫፎች ያሉት ሲሆን ኤርትራውያኑ የ ዋስትና ንብረት በ ግምት ሁለት ሚሊዮን ብር አስ ይዘው እንደ ነበር ተ ገልጿ ል,tr_5189_tr52090,1,8000,10.624
ከ ኢትዮጵያውያኑ ሌላ አንድ መቶ ሀያ አምስት ቶን ይደር ሳሉ የተባሉ የተለያዩ የ ኢትዮጵያውያ ን ንብረቶች በ ሻእቢያ ውርስ መደረጋቸው ሮይተርስ ዘግ ቧል,tr_2943_tr30044,1,8000,12.8
አ በ በ ለ ዶክተሩ ሁለመና ዬን ነው የሚያመ ኝ ብሎ ነገረው,tr_10772_tr05140,1,8000,4.352
ሻእቢያ ን ም ን ሊያ ደማ ው እንደሚ ችል ከ ወያኔ በላይ የሚ ያውቅ የ ለ ም,tr_10233_tr099075,1,8000,4.224
ላውንቸር ን ለ መተኮስ ወታደሩ ጥይቱ ን በ መተኮሻው ላይ ማስገባት አለ በት,tr_9474_tr093036,1,8000,6.144
በ ምስራቅ ኢትዮጵያ ወታደራዊ ግጭት ተከሰተ,tr_2825_tr29026,1,8000,3.84
የ ኦሮሚያ ው ፕሬዝዳንት ሀሰን አሊ መክዳታቸው ን አ መኑ,tr_2424_tr25025,1,8000,4.864
ግብጾች ለዚህ ጨዋታ ይ ረዳቸው ዘንድ ወደ ተለያዩ የ አውሮፓ ሀገሮች ና ወደ ሩቅ ምስራቅ ተጉዘ ው ጨዋታ ያ ከ ና ው ና ሉ,tr_1387_tr14088,1,8000,8.96
የ ረዲኤት ሰራተኞች ኦጋዴን ውስጥ ታፈኑ,tr_5107_tr52008,1,8000,4.224
ቃል አቀባዩ ጀምስ ሩ ቢ ን ሲናገሩ የ ሚቀጥለው ደረጃ የ ስምምነቶቹ ን ሞዳሊቲ ዎች ያቀፈ ውን የ ኢትዮጵያ ና ኤርትራ የሚ ፈርሙ ትን ሰነድ ማዘጋጀት ነው,tr_7047_tr71048,1,8000,8.832
በ ውድድሩ ሶስተኛ የ ወጣች ው ሜሮ ን መኮንን መልስ ሰጠች,tr_5410_tr55011,1,8000,4.352
እንዲ ህ አይነቱ ነጻነት እውነተኛ ስሙ ባርነት ነው,tr_7550_tr76051,1,8000,4.224
የሚ ታሰሩ እጆች የሚ ደርቁ ጉሮሮ ዎች አሉ ን,tr_5811_tr59012,1,8000,3.456
ኢንተር ያን ን ሁሉ ጐል በ ማስተናገዱ ደጋፊው በ ንዴት ነበር ከ ሜዳ የ ወጣው,tr_6784_tr68085,1,8000,5.504
ጸረ ሙስና ኮሚሽን ሀሙስ ክሱ ን ያጠና ቅቃል በ ፖሊስ የሚ ታደኑ ባለስልጣን ን አሉ,tr_3389_tr34090,1,8000,9.984
በጣም ስለሚ ወደው የ መኮንን ወንድም መኮንን ን መኳ ነው የሚለው,tr_10475_tr06130,1,8000,8.064
ንግድ ባንክ ለ ኤርትራ ባንክ ያበደ ረው ገንዘብ እንዳይ ታወቅ ሆን ተብሎ ተድ በስብሶ ነበር,tr_7109_tr72010,1,8000,6.784
ኤርትራ ን አውግዘ ው ኢትዮጵያ ን ከ ደገፉ አገሮች ም ጋር ተደ ባለቁ,tr_909_tr10010,1,8000,5.504
የ አዲስ አባ ዩኒቨርሲቲ ስደተኛ ተማሪዎች ኬንያ ዩኒቨርሲቲ ዎች እየ ገቡ ነው,tr_5049_tr51050,1,8000,5.376
አስራ ሁለታችን ን ከ ማእከላዊ ኮሚቴ ለ ማገድ የተወሰደ እርምጃ ነው,tr_75_tr01075,1,8000,6.656
ግሬሚ ዩ በ ሜዳው ና በ ደጋፊው ፊት አንድ ለ ዜሮ ተሸን ፏል,tr_2099_tr21100,1,8000,4.864
አንድ ትንሽ ፍር ጌት ፈጣን አጥቂ ጀልባ ሌሎች ትናንሽ መርከቦች ጀልባ ዎች አለ ው,tr_4443_tr45044,1,8000,5.888
የ ትግራዩ ንጉስ ንጉሴ ን ጨምሮ አጼ ዮሀንስ የ ኢትዮፕያ ዳር ድንበር ቀይ ባህር መሆኑን ነው ያስተማሩ ን,tr_6503_tr66004,1,8000,6.272
ክቡር ጠቅላይ ሚኒስት ራችን በሚ ከተሉ ት ና በ ሚያራምዱት ቅዱስ ፖለቲካ መሰረት ደግሞ ሶማሊያ ን መልሰው ለ መገንባት ና የ ሶማሊያ ን አንጃዎች ለ ማስታረቅ ብዙ ደከሙ,tr_7953_tr80054,1,8000,11.392
ለ ስፖርት ቤተሰቡ ም የሚሆን ዘፈን ያ ላቸው ሲሆን እንዲ ች እንዲ ችም እያሉ ነው,tr_9366_tr092048,1,8000,6.4
የ ተማሪዎቹ አመጽ ቀጥ ሏል ወደ ሌሎች ዩኒቨርስቲ ዎችም ተዛ ም ቷል,tr_147_tr02047,1,8000,5.632
የ ሶማሊያ አንጃ መሪዎች ለ ስብሰባ አዲስ አበባ ገብ ተዋል,tr_6221_tr63022,1,8000,3.584
ታሳሪዎቹ ም ወደ ምርመራ ማስተባበሪያ እስር ቤት ተመለሱ,tr_895_tr09095,1,8000,4.864
ኤርትራ ና ኢትዮጵያ በ ሱዳን ና በ አማጺያኑ መካከል ላ ስራ አምስት አመታት የ ተካሄደው ን ውጊያ ለ ማቆም ውይይት እንዲያደርግ ያዘጋጁት የ አ ጋድ አባል አገሮች ናቸው,tr_9923_tr097005,1,8000,9.088
የ ሳምፕዶሪያ ን ሊብሮ ሚኒ ዛ ሚሀይሎቪች ን እንዲ ሁ እሺ አ ሰኙ,tr_5536_tr56037,1,8000,4.224
በ ስብሰባው ላይ የተገኘው የ ኢትዮጵያ ን የ ልኡካን ቡድን የ መሩት የ ተወካዮች ምክር ቤት አፈ ጉባኤ አቶ ዳዊት ዮሀንስ መሆናቸው ን የደረሰ ን ዜና ያብራራ ል,tr_3325_tr34026,1,8000,14.72
የተፈራ አተር ቀድሞ ስለ ተዘራ ቶሎ ጐመራ,tr_10707_tr03124,1,8000,5.248
የ ሻእቢያ ታንክ ና መድፎች እንደ ጧፍ ነደዱ,tr_7476_tr75077,1,8000,4.736
አደጋው ን ያደረሰ ው ቦምብ ለ ህጻን ቴዎድሮስ ተስፋዬ ማን ለምን ምክንያት እንደ ሰጠው ለ ማውቅ ፖሊስ ተጨማሪ ምርምራ እያደረገ መሆኑ ተ ነግ ሯል,tr_1215_tr13016,1,8000,10.24
እንስራ ው ተ ሸነቆረ,tr_9436_tr092118,1,8000,3.456
በዚህ ታላቅ ሰልፍ ላይ አገር ወዳድ ኢትዮጵያውያ ን ሁሉ ተገኝተው አንድ ነታቸውን እንደሚያ ስ መሰክሩ ና ድምጻቸው ን በ አንድነት እንደሚ ያሰሙ ታውቋል,tr_958_tr10059,1,8000,9.728
ይህ እንደ ምክንያት ሊቀርብ የማይችል ባቸው ምክንያቶች አሉ,tr_7158_tr72059,1,8000,3.84
የ አስራ አምስት አመቷ ሸዊት ገብረመድህን በ ፍራፍሬ ንግድ የተሰማራ ች ስት ሆን የ ኢትዮጵያ ብር ና የኤርትራ ናቅፋ በ እኩል ደረጃ ለ መገበያያ ነት እያ ገለገሉ እንደሚገኙ ተናግራ ለች,tr_5018_tr51019,1,8000,12.544
ከዚያ ም አሰብ እጇ ን ወደ ኢትዮጵያ ት ዘረጋ ለች,tr_10649_tr13114,1,8000,4.096
እና ተጫዋቾቻችን ም ትእግስት ስለሌ ላቸው ይህንን ችግር በ ቀላሉ አያልፉ ትም,tr_3686_tr37087,1,8000,8.832
ሰውነቴ በ ውስጡ ያለውን ፈሳሽ ጨርሶ ለ ሞት ተ ቃረብ ኩ,tr_7759_tr78060,1,8000,3.584
በ አዲስ አበባ ስቴዲዮም መብራት ሀይል ባንኮች ን ሁለት ለ ዜሮ ኒያላ ትራንስ ኢትዮጵያ ን አራት ለ ሶስት አሸንፈ ዋል,tr_469_tr05069,1,8000,7.68
በዚህ ም ምክንያት ይመስል ኛል ቁስለኛ የ በዛባቸው አንዳንድ ከተሞች ከ አስመራ ጋር የሚ ያገናኛቸው የ ስልክ መስመር እንደ ተቋረጠ የ ዲፕሎማቶች ዘገባ ያ መለከተው,tr_4311_tr44012,1,8000,12.16
እና ስለዚህ እያንዳንዱ ን ድርጊት እያ ነጻጸር ኩ ማየቱ ትንሽ ያስቸግ ረኛል,tr_2502_tr26003,1,8000,8.576
የ ኢትዮጵያውያ ን የ ልኡካን ቡድን እየ መሩ ወደ ሞምባሳ ያመሩ ት የ ስደተኞች ና ብሄራዊ ጉዳዮች ሀላፊ የሆኑት አቶ ወልደማርያም ዋቆ መሆናቸው ታውቋል,tr_2889_tr29090,1,8000,9.984
አንዳንዴ ም ሲያ ቃዣ ቸው የ ጐሰኛ ኢትዮጵያ ን ፈጥረ ናል ህዝቦች ፈንጥዘው በ ኢትዮጵያዊ ነታቸው ኮር ተው ተቀብለው ናል ለማ ለት ይዳዳ ቸዋል,tr_93_tr01093,1,8000,10.88
አዳን ዱም ሻእብያ ተመልሶ ገብቶ በታል,tr_8972_tr89013,1,8000,5.76
አበራሽ የ ሰፈሩ ነገር ቆስቋሽ መሆኗ የ ታወቀ ነው,tr_8321_tr83082,1,8000,4.864
ክለቡ ባለው በጀት ተጠቅሞ ለ ተጨዋቾቹ መደረግ ያለበት ን ተገቢው ን እንክብካቤ አድርጓል,tr_4583_tr46084,1,8000,7.04
ሊቨርፑል ኤዌን ን ለ ተጨማሪ አመታት ኮንትራት ሊያስ ፈርመው ደሞዙ ን በ እጥፍ አሳድጐ ለታል,tr_134_tr02034,1,8000,7.168
